index;type;minority_decision;majority_decision
0;BORDERLINE;3=>MIN;3=>MAJ
1;BORDERLINE;3=>MIN;3=>MAJ
2;BORDERLINE;3=>MIN;3=>MAJ
3;SAFE;3=>MIN;3=>MAJ
4;SAFE;3=>MIN;3=>MAJ
5;SAFE;3=>MIN;3=>MAJ
6;SAFE;3=>MIN;3=>MAJ
7;BORDERLINE;3=>MIN;3=>MAJ
8;BORDERLINE;3=>MIN;3=>MAJ
9;SAFE;3=>MIN;3=>MAJ
10;SAFE;3=>MIN;3=>MAJ
11;BORDERLINE;3=>MIN;3=>MAJ
12;BORDERLINE;3=>MIN;3=>MAJ
13;SAFE;3=>MIN;3=>MAJ
14;BORDERLINE;3=>MIN;3=>MAJ
15;SAFE;3=>MIN;3=>MAJ
16;BORDERLINE;3=>MIN;3=>MAJ
17;BORDERLINE;3=>MIN;3=>MAJ
18;BORDERLINE;3=>MIN;3=>MAJ
19;SAFE;3=>MIN;3=>MAJ
20;SAFE;3=>MIN;3=>MAJ
21;SAFE;3=>MIN;3=>MAJ
22;SAFE;3=>MIN;3=>MAJ
23;BORDERLINE;3=>MIN;3=>MAJ
24;SAFE;3=>MIN;3=>MAJ
25;SAFE;3=>MIN;3=>MAJ
26;BORDERLINE;3=>MIN;3=>MAJ
27;BORDERLINE;3=>MIN;3=>MAJ
28;BORDERLINE;3=>MIN;3=>MAJ
29;BORDERLINE;3=>MIN;3=>MAJ
30;BORDERLINE;3=>MIN;3=>MAJ
31;SAFE;3=>MIN;3=>MAJ
32;BORDERLINE;3=>MIN;3=>MAJ
33;SAFE;3=>MIN;3=>MAJ
34;BORDERLINE;3=>MIN;3=>MAJ
35;SAFE;3=>MIN;3=>MAJ
36;SAFE;3=>MIN;3=>MAJ
37;SAFE;3=>MIN;3=>MAJ
38;SAFE;3=>MIN;3=>MAJ
39;SAFE;3=>MIN;3=>MAJ
40;SAFE;3=>MIN;3=>MAJ
41;SAFE;3=>MIN;3=>MAJ
42;SAFE;3=>MIN;3=>MAJ
43;SAFE;3=>MIN;3=>MAJ
44;SAFE;3=>MIN;3=>MAJ
45;SAFE;3=>MIN;3=>MAJ
46;SAFE;3=>MIN;3=>MAJ
47;SAFE;3=>MIN;3=>MAJ
48;SAFE;3=>MIN;3=>MAJ
49;SAFE;3=>MIN;3=>MAJ
50;BORDERLINE;3=>MIN;3=>MAJ
51;BORDERLINE;3=>MIN;3=>MAJ
52;SAFE;3=>MIN;3=>MAJ
53;BORDERLINE;3=>MIN;3=>MAJ
54;SAFE;3=>MIN;3=>MAJ
55;SAFE;3=>MIN;3=>MAJ
56;SAFE;3=>MIN;3=>MAJ
57;BORDERLINE;3=>MIN;3=>MAJ
58;BORDERLINE;3=>MIN;3=>MAJ
59;BORDERLINE;3=>MIN;3=>MAJ
60;SAFE;3=>MIN;3=>MAJ
61;BORDERLINE;3=>MIN;3=>MAJ
62;SAFE;3=>MIN;3=>MAJ
63;BORDERLINE;3=>MIN;3=>MAJ
64;BORDERLINE;3=>MIN;3=>MAJ
65;SAFE;3=>MIN;3=>MAJ
66;BORDERLINE;3=>MIN;3=>MAJ
67;BORDERLINE;3=>MIN;3=>MAJ
68;BORDERLINE;3=>MIN;3=>MAJ
69;BORDERLINE;3=>MIN;3=>MAJ
70;SAFE;3=>MIN;3=>MAJ
71;SAFE;3=>MIN;3=>MAJ
72;BORDERLINE;3=>MIN;3=>MAJ
73;SAFE;3=>MIN;3=>MAJ
74;BORDERLINE;3=>MIN;3=>MAJ
75;BORDERLINE;3=>MIN;3=>MAJ
76;BORDERLINE;3=>MIN;3=>MAJ
77;SAFE;3=>MIN;3=>MAJ
78;SAFE;3=>MIN;3=>MAJ
79;BORDERLINE;3=>MIN;3=>MAJ
80;SAFE;3=>MIN;3=>MAJ
81;BORDERLINE;3=>MIN;3=>MAJ
82;BORDERLINE;3=>MIN;3=>MAJ
83;BORDERLINE;3=>MIN;3=>MAJ
84;SAFE;3=>MIN;3=>MAJ
85;SAFE;3=>MIN;3=>MAJ
86;SAFE;3=>MIN;3=>MAJ
87;SAFE;3=>MIN;3=>MAJ
88;SAFE;3=>MIN;3=>MAJ
89;SAFE;3=>MIN;3=>MAJ
90;SAFE;3=>MIN;3=>MAJ
91;SAFE;3=>MIN;3=>MAJ
92;SAFE;3=>MIN;3=>MAJ
93;BORDERLINE;3=>MIN;3=>MAJ
94;SAFE;3=>MIN;3=>MAJ
95;BORDERLINE;3=>MIN;3=>MAJ
96;SAFE;3=>MIN;3=>MAJ
97;SAFE;3=>MIN;3=>MAJ
98;SAFE;3=>MIN;3=>MAJ
99;SAFE;3=>MIN;3=>MAJ
100;BORDERLINE;3=>MIN;3=>MAJ
101;SAFE;3=>MIN;3=>MAJ
102;BORDERLINE;3=>MIN;3=>MAJ
103;BORDERLINE;3=>MIN;3=>MAJ
