index;type;minority_decision;majority_decision
0;SAFE;3=>MIN;3=>MAJ
1;SAFE;3=>MIN;3=>MAJ
2;SAFE;3=>MIN;3=>MAJ
3;OUTLIER;3=>MIN;3=>MAJ
4;SAFE;3=>MIN;3=>MAJ
5;SAFE;3=>MIN;3=>MAJ
6;SAFE;3=>MIN;3=>MAJ
7;OUTLIER;3=>MIN;3=>MAJ
8;SAFE;3=>MIN;3=>MAJ
9;SAFE;3=>MIN;3=>MAJ
10;SAFE;3=>MIN;3=>MAJ
11;SAFE;3=>MIN;3=>MAJ
12;BORDERLINE;3=>MIN;3=>MAJ
13;SAFE;3=>MIN;3=>MAJ
14;SAFE;3=>MIN;3=>MAJ
15;SAFE;3=>MIN;3=>MAJ
16;SAFE;3=>MIN;3=>MAJ
17;SAFE;3=>MIN;3=>MAJ
18;SAFE;3=>MIN;3=>MAJ
19;BORDERLINE;3=>MIN;3=>MAJ
20;SAFE;3=>MIN;3=>MAJ
21;SAFE;3=>MIN;3=>MAJ
22;SAFE;3=>MIN;3=>MAJ
23;SAFE;3=>MIN;3=>MAJ
24;SAFE;3=>MIN;3=>MAJ
25;SAFE;3=>MIN;3=>MAJ
26;SAFE;3=>MIN;3=>MAJ
27;SAFE;3=>MIN;3=>MAJ
28;SAFE;3=>MIN;3=>MAJ
29;SAFE;3=>MIN;3=>MAJ
30;SAFE;3=>MIN;3=>MAJ
31;SAFE;3=>MIN;3=>MAJ
32;SAFE;3=>MIN;3=>MAJ
33;SAFE;3=>MIN;3=>MAJ
34;SAFE;3=>MIN;3=>MAJ
35;SAFE;3=>MIN;3=>MAJ
36;SAFE;3=>MIN;3=>MAJ
37;BORDERLINE;3=>MIN;3=>MAJ
38;SAFE;3=>MIN;3=>MAJ
39;BORDERLINE;3=>MIN;3=>MAJ
40;RARE;3=>MIN;3=>MAJ
41;SAFE;3=>MIN;3=>MAJ
42;BORDERLINE;3=>MIN;3=>MAJ
43;BORDERLINE;3=>MIN;3=>MAJ
44;SAFE;3=>MIN;3=>MAJ
45;SAFE;3=>MIN;3=>MAJ
46;BORDERLINE;3=>MIN;3=>MAJ
47;SAFE;3=>MIN;3=>MAJ
48;BORDERLINE;3=>MIN;3=>MAJ
49;BORDERLINE;3=>MIN;3=>MAJ
50;SAFE;3=>MIN;3=>MAJ
51;OUTLIER;3=>MIN;3=>MAJ
52;BORDERLINE;3=>MIN;3=>MAJ
53;BORDERLINE;3=>MIN;3=>MAJ
54;SAFE;3=>MIN;3=>MAJ
55;BORDERLINE;3=>MIN;3=>MAJ
56;SAFE;3=>MIN;3=>MAJ
57;SAFE;3=>MIN;3=>MAJ
58;SAFE;3=>MIN;3=>MAJ
59;SAFE;3=>MIN;3=>MAJ
60;SAFE;3=>MIN;3=>MAJ
61;SAFE;3=>MIN;3=>MAJ
62;BORDERLINE;3=>MIN;3=>MAJ
63;SAFE;3=>MIN;3=>MAJ
64;BORDERLINE;3=>MIN;3=>MAJ
65;SAFE;3=>MIN;3=>MAJ
66;SAFE;3=>MIN;3=>MAJ
67;SAFE;3=>MIN;3=>MAJ
68;SAFE;3=>MIN;3=>MAJ
69;SAFE;3=>MIN;3=>MAJ
70;SAFE;3=>MIN;3=>MAJ
71;SAFE;3=>MIN;3=>MAJ
72;BORDERLINE;3=>MIN;3=>MAJ
73;SAFE;3=>MIN;3=>MAJ
74;BORDERLINE;3=>MIN;3=>MAJ
75;SAFE;3=>MIN;3=>MAJ
76;OUTLIER;3=>MIN;3=>MAJ
77;SAFE;3=>MIN;3=>MAJ
78;RARE;3=>MIN;3=>MAJ
79;SAFE;3=>MIN;3=>MAJ
80;BORDERLINE;3=>MIN;3=>MAJ
81;SAFE;3=>MIN;3=>MAJ
82;SAFE;3=>MIN;3=>MAJ
83;OUTLIER;3=>MIN;3=>MAJ
84;SAFE;3=>MIN;3=>MAJ
85;SAFE;3=>MIN;3=>MAJ
86;SAFE;3=>MIN;3=>MAJ
87;SAFE;3=>MIN;3=>MAJ
88;SAFE;3=>MIN;3=>MAJ
89;SAFE;3=>MIN;3=>MAJ
90;SAFE;3=>MIN;3=>MAJ
91;BORDERLINE;3=>MIN;3=>MAJ
92;BORDERLINE;3=>MIN;3=>MAJ
93;SAFE;3=>MIN;3=>MAJ
94;BORDERLINE;3=>MIN;3=>MAJ
95;BORDERLINE;3=>MIN;3=>MAJ
96;SAFE;3=>MIN;3=>MAJ
97;SAFE;3=>MIN;3=>MAJ
98;SAFE;3=>MIN;3=>MAJ
99;SAFE;3=>MIN;3=>MAJ
100;SAFE;3=>MIN;3=>MAJ
101;SAFE;3=>MIN;3=>MAJ
102;SAFE;3=>MIN;3=>MAJ
103;SAFE;3=>MIN;3=>MAJ
104;SAFE;3=>MIN;3=>MAJ
105;SAFE;3=>MIN;3=>MAJ
106;SAFE;3=>MIN;3=>MAJ
107;SAFE;3=>MIN;3=>MAJ
108;SAFE;3=>MIN;3=>MAJ
109;SAFE;3=>MIN;3=>MAJ
110;SAFE;3=>MIN;3=>MAJ
111;SAFE;3=>MIN;3=>MAJ
112;SAFE;3=>MIN;3=>MAJ
113;SAFE;3=>MIN;3=>MAJ
114;SAFE;3=>MIN;3=>MAJ
115;SAFE;3=>MIN;3=>MAJ
116;SAFE;3=>MIN;3=>MAJ
